1.000000,-0.011145,-0.767189,12107219.000000
1.012500,-0.001899,-1.775819,12107219.000000
1.025000,0.000623,-3.050615,12107219.000000
1.037500,-0.007783,-1.222474,12107219.000000
1.050000,-0.009464,2.041565,12107219.000000
1.062500,-0.001899,2.167643,12107220.000000
1.075000,-0.006942,-0.795207,12107220.000000
1.087500,-0.003580,-3.344799,12107220.000000
1.100000,-0.007783,-2.476257,12107220.000000
1.112500,-0.006102,-1.957933,12107220.000000
1.125000,-0.005261,0.955887,12107221.000000
1.137500,0.002304,0.920865,12107221.000000
1.150000,-0.006942,-0.269879,12107221.000000
1.162500,-0.001058,0.094349,12107221.000000
1.175000,0.000623,0.507607,12107222.000000
1.187500,0.003986,-3.176694,12107222.000000
1.200000,0.001464,-0.984325,12107222.000000
1.212500,-0.011145,-1.852867,12107222.000000
1.225000,0.002304,-2.833480,12107222.000000
1.237500,-0.003580,-1.327539,12107223.000000
1.250000,-0.001058,0.129370,12107223.000000
1.262500,-0.001058,2.398788,12107223.000000
1.275000,-0.006102,3.127243,12107223.000000
1.287500,-0.005261,3.540501,12107224.000000
1.300000,0.000623,1.481215,12107224.000000
1.312500,-0.015347,2.230683,12107224.000000
1.325000,0.009030,-0.185826,12107224.000000
1.337500,-0.000218,-2.119034,12107224.000000
1.350000,-0.000218,-6.167562,12107225.000000
1.362500,0.000623,-7.106148,12107225.000000
1.375000,-0.006942,-7.995703,12107225.000000
1.387500,-0.006102,-8.030725,12107225.000000
1.400000,-0.001899,-7.323283,12107225.000000
1.412500,-0.005261,-3.386825,12107226.000000
1.425000,0.014074,-3.204712,12107226.000000
1.437500,-0.003580,-3.744048,12107226.000000
1.450000,-0.001899,-0.627102,12107226.000000
1.462500,-0.004421,2.153635,12107226.000000
1.475000,-0.003580,-0.297896,12107227.000000
1.487500,-0.003580,-3.029602,12107227.000000
1.500000,-0.003580,-2.693392,12107227.000000
1.512500,0.001464,0.115362,12107227.000000
1.525000,0.004826,1.607293,12107227.000000
1.537500,-0.004421,3.841689,12107228.000000
1.550000,0.000623,2.749006,12107228.000000
1.562500,-0.002739,3.127243,12107228.000000
1.575000,-0.006942,0.976900,12107228.000000
1.587500,-0.001058,-1.320535,12107229.000000
1.600000,-0.006102,-2.098021,12107229.000000
1.612500,-0.005261,0.304480,12107229.000000
1.625000,-0.002739,-1.754806,12107229.000000
1.637500,0.004826,-3.099646,12107229.000000
1.650000,0.001464,-2.966563,12107230.000000
1.662500,-0.002739,-3.029602,12107230.000000
1.675000,0.003986,-0.480010,12107230.000000
1.687500,0.001464,-0.620098,12107230.000000
1.700000,-0.001899,2.125617,12107230.000000
1.712500,-0.000218,1.446193,12107230.000000
1.725000,-0.005261,0.962891,12107231.000000
1.737500,0.001464,-1.264500,12107231.000000
1.750000,-0.010304,-2.749427,12107231.000000
1.762500,-0.006102,-3.239733,12107231.000000
1.775000,-0.011985,-1.908902,12107232.000000
1.787500,-0.003580,1.187031,12107232.000000
1.800000,0.003986,0.409545,12107232.000000
1.812500,-0.007783,0.094349,12107232.000000
1.825000,0.001464,-1.194456,12107232.000000
1.837500,0.001464,1.446193,12107232.000000
1.850000,-0.004421,-0.928290,12107233.000000
1.862500,-0.005261,-4.003210,12107233.000000
1.875000,-0.002739,-4.843735,12107233.000000
1.887500,0.003145,-5.116906,12107233.000000
1.900000,-0.000218,-2.889515,12107234.000000
1.912500,-0.001058,-0.423975,12107234.000000
1.925000,-0.005261,0.178401,12107234.000000
1.937500,0.000623,0.318489,12107234.000000
1.950000,-0.006102,2.840063,12107235.000000
1.962500,-0.001058,2.685967,12107235.000000
1.975000,-0.001058,3.365391,12107235.000000
1.987500,-0.001058,1.502228,12107235.000000
2.000000,-0.009464,-0.823224,12107235.000000
2.012500,0.003145,-2.315156,12107236.000000
2.025000,-0.005261,-0.283888,12107236.000000
2.037500,0.001464,2.713985,12107236.000000
2.050000,-0.001058,4.247943,12107236.000000
2.062500,0.001464,4.170894,12107236.000000
2.075000,-0.001058,1.901477,12107237.000000
2.087500,-0.009464,0.997913,12107237.000000
2.100000,-0.006942,0.710733,12107237.000000
2.112500,-0.004421,0.416550,12107237.000000
2.125000,-0.018708,-0.620098,12107237.000000
2.137500,0.003986,0.668707,12107238.000000
2.150000,0.008189,0.724742,12107238.000000
2.162500,-0.004421,-0.157809,12107238.000000
2.175000,-0.004421,-2.077007,12107238.000000
2.187500,-0.001058,-5.200958,12107238.000000
2.200000,-0.001058,-0.963312,12107238.000000
2.212500,-0.001058,-1.677758,12107239.000000
2.225000,0.002304,-4.080258,12107239.000000
2.237500,-0.006102,-6.279631,12107239.000000
2.250000,-0.005261,-7.337292,12107239.000000
2.262500,-0.004421,-5.060871,12107240.000000
2.275000,-0.003580,-4.626599,12107240.000000
2.287500,-0.016187,-3.449865,12107240.000000
2.300000,-0.000218,-3.996206,12107240.000000
2.312500,-0.005261,-4.556556,12107240.000000
2.325000,-0.014506,-2.931541,12107241.000000
2.337500,-0.006942,-3.379821,12107241.000000
2.350000,-0.008623,-3.961184,12107241.000000
2.362500,-0.000218,-2.679384,12107241.000000
2.375000,0.002304,-2.707401,12107242.000000
2.387500,-0.004421,-3.870127,12107242.000000
2.400000,-0.009464,-7.190200,12107242.000000
2.412500,-0.000218,-1.411592,12107242.000000
2.425000,-0.001058,-1.600710,12107242.000000
2.437500,-0.005261,-2.455244,12107243.000000
2.450000,-0.005261,-2.013968,12107243.000000
2.462500,-0.001058,-3.211716,12107243.000000
2.475000,-0.004421,-1.439609,12107243.000000
2.487500,-0.001058,-3.316782,12107243.000000
2.500000,0.002304,-4.122284,12107244.000000
2.512500,0.009870,-4.178319,12107244.000000
2.525000,-0.007783,-3.218720,12107244.000000
2.537500,-0.004421,-2.903523,12107244.000000
2.550000,-0.003580,-4.248363,12107244.000000
2.562500,-0.002739,-3.877131,12107245.000000
2.575000,0.003986,-2.763436,12107245.000000
2.587500,-0.000218,1.544254,12107245.000000
2.600000,-0.007783,1.362140,12107245.000000
2.612500,0.002304,0.486593,12107246.000000
2.625000,0.013234,1.628306,12107246.000000
2.637500,-0.003580,2.489845,12107246.000000
2.650000,0.017438,0.024305,12107246.000000
2.662500,-0.001058,-6.475754,12107246.000000
2.675000,0.018278,-5.397080,12107247.000000
2.687500,0.012393,-3.898145,12107247.000000
2.700000,-0.006942,-2.287139,12107247.000000
2.712500,-0.004421,-1.320535,12107247.000000
2.725000,-0.006942,-0.136796,12107247.000000
2.737500,-0.000218,1.509232,12107248.000000
2.750000,0.002304,-0.017721,12107248.000000
2.762500,-0.010304,1.943503,12107248.000000
2.775000,-0.009464,4.409043,12107248.000000
2.787500,-0.010304,5.417673,12107249.000000
2.800000,-0.002739,3.428431,12107249.000000
2.812500,-0.001058,5.879962,12107249.000000
2.825000,-0.003580,4.289969,12107249.000000
2.837500,-0.002739,5.816923,12107249.000000
2.850000,-0.001899,9.809416,12107249.000000
2.862500,-0.006942,9.003913,12107250.000000
2.875000,-0.000218,8.359511,12107250.000000
2.887500,-0.001058,4.191908,12107250.000000
2.900000,0.006508,1.011922,12107250.000000
2.912500,-0.002739,1.593285,12107251.000000
2.925000,-0.002739,1.439188,12107251.000000
2.937500,-0.008623,0.143379,12107251.000000
2.950000,0.004826,-2.714405,12107251.000000
2.962500,-0.001058,-3.505900,12107251.000000
2.975000,0.002304,-1.950929,12107252.000000
2.987500,-0.000218,-1.810841,12107252.000000
3.000000,0.003145,2.006543,12107252.000000
3.012500,-0.005261,2.160639,12107252.000000
3.025000,-0.004421,2.335748,12107252.000000
3.037500,-0.004421,-0.858246,12107253.000000
3.050000,-0.002739,-2.105025,12107253.000000
3.062500,-0.001899,-0.648115,12107253.000000
3.075000,-0.001058,-1.089391,12107253.000000
3.087500,-0.007783,4.156886,12107254.000000
3.100000,-0.013666,3.610544,12107254.000000
3.112500,-0.004421,4.493096,12107254.000000
3.125000,0.021642,1.067957,12107254.000000
3.137500,-0.003580,0.633685,12107254.000000
3.150000,0.003986,0.808795,12107255.000000
3.162500,-0.001899,-1.978946,12107255.000000
3.175000,-0.001899,-3.155681,12107255.000000
3.187500,-0.002739,-4.409464,12107255.000000
3.200000,0.002304,-3.239733,12107255.000000
3.212500,-0.003580,-4.409464,12107256.000000
3.225000,-0.000218,-1.593706,12107256.000000
3.237500,-0.006102,-0.143800,12107256.000000
3.250000,-0.001899,-3.435856,12107256.000000
3.262500,0.003986,-4.815717,12107256.000000
3.275000,-0.001899,-5.705273,12107257.000000
3.287500,-0.011145,-6.356680,12107257.000000
3.300000,-0.004421,-5.109901,12107257.000000
3.312500,-0.001899,-4.136293,12107257.000000
3.325000,0.001464,-4.703647,12107257.000000
3.337500,-0.005261,-2.854493,12107258.000000
3.350000,-0.006942,-2.994580,12107258.000000
3.362500,-0.009464,-5.824347,12107258.000000
3.375000,-0.006102,-5.053866,12107258.000000
3.387500,0.002304,-4.283385,12107258.000000
3.400000,0.003145,-3.470878,12107259.000000
3.412500,-0.003580,-5.285010,12107259.000000
3.425000,-0.001899,-7.134165,12107259.000000
3.437500,-0.000218,-6.608837,12107259.000000
3.450000,-0.005261,-7.204209,12107260.000000
3.462500,-0.004421,-4.591578,12107260.000000
3.475000,-0.003580,-4.381446,12107260.000000
3.487500,0.005667,-3.358808,12107260.000000
3.500000,0.009030,-2.027977,12107260.000000
3.512500,-0.001058,0.444567,12107261.000000
3.525000,0.014074,2.594910,12107261.000000
3.537500,0.008189,4.367017,12107261.000000
3.550000,0.003986,-0.031730,12107261.000000
3.562500,-0.006942,3.239313,12107261.000000
3.575000,-0.004421,4.528118,12107262.000000
3.587500,0.003986,5.109481,12107262.000000
3.600000,-0.007783,2.391783,12107262.000000
3.612500,0.003145,-1.369566,12107262.000000
3.625000,-0.001899,0.500602,12107263.000000
3.637500,-0.005261,2.706980,12107263.000000
3.650000,0.002304,3.869706,12107263.000000
3.662500,0.003145,3.484466,12107263.000000
3.675000,-0.006102,1.628306,12107263.000000
3.687500,-0.001058,-0.718159,12107264.000000
3.700000,0.009870,-0.192831,12107264.000000
3.712500,-0.001899,0.983904,12107264.000000
3.725000,-0.001058,-0.073756,12107264.000000
3.737500,-0.005261,-0.641111,12107264.000000
3.750000,-0.001899,1.173022,12107264.000000
3.762500,-0.000218,0.290471,12107265.000000
3.775000,-0.006942,0.157388,12107265.000000
3.787500,-0.006102,0.626681,12107265.000000
3.800000,-0.004421,0.514611,12107265.000000
3.812500,0.000623,-0.613093,12107266.000000
3.825000,0.003145,-2.581322,12107266.000000
3.837500,-0.004421,-0.872255,12107266.000000
3.850000,-0.004421,-2.539296,12107266.000000
3.862500,-0.001058,-3.064624,12107266.000000
3.875000,-0.001058,-4.570564,12107267.000000
3.887500,-0.004421,-4.997831,12107267.000000
3.900000,0.002304,0.045318,12107267.000000
3.912500,-0.009464,1.341127,12107267.000000
3.925000,0.000623,0.451572,12107268.000000
3.937500,-0.006102,0.262454,12107268.000000
3.950000,-0.010304,1.726368,12107268.000000
3.962500,-0.003580,2.706980,12107268.000000
3.975000,-0.003580,2.223678,12107268.000000
3.987500,-0.005261,0.486593,12107268.000000
4.000000,-0.003580,-0.290892,12107269.000000
4.012500,-0.002739,-0.550054,12107269.000000
4.025000,-0.000218,-0.851242,12107269.000000
4.037500,0.004826,0.311484,12107269.000000
4.050000,0.010711,-1.411592,12107270.000000
4.062500,-0.007783,-2.847489,12107270.000000
4.075000,-0.011145,-2.637357,12107270.000000
4.087500,-0.006102,-3.702022,12107270.000000
4.100000,-0.003580,-2.006964,12107270.000000
4.112500,-0.003580,0.591659,12107271.000000
4.125000,-0.003580,1.327118,12107271.000000
